currentclimyear,noflowdays,totaldays,annualfractionnoflow,zeroflowfirst,gage_ID
2001,93,365,0.2547945205479452,194,2318700
2002,116,365,0.3178082191780822,39,2318700
2003,0,366,0,NA,2318700
2004,0,365,0,NA,2318700
2005,28,365,0.07671232876712329,208,2318700
2006,153,365,0.4191780821917808,101,2318700
2007,238,366,0.6502732240437158,36,2318700
2008,91,365,0.2493150684931507,53,2318700
2009,0,365,0,NA,2318700
2010,135,365,0.3698630136986301,148,2318700
2011,181,366,0.49453551912568305,42,2318700
2012,92,365,0.25205479452054796,34,2318700
2013,24,365,0.06575342465753424,214,2318700
2014,37,365,0.10136986301369863,129,2318700
2015,42,366,0.11475409836065574,127,2318700
2016,43,365,0.1178082191780822,212,2318700
2017,58,275,0.2109090909090909,38,2318700
1980,0,365,0,NA,2321500
1981,0,365,0,NA,2321500
1982,0,365,0,NA,2321500
1983,0,366,0,NA,2321500
1984,0,365,0,NA,2321500
1985,0,365,0,NA,2321500
1986,0,365,0,NA,2321500
1987,0,366,0,NA,2321500
1988,0,365,0,NA,2321500
1989,0,365,0,NA,2321500
1990,0,365,0,NA,2321500
1991,0,366,0,NA,2321500
1992,0,365,0,NA,2321500
1993,0,365,0,NA,2321500
1994,0,365,0,NA,2321500
1995,0,366,0,NA,2321500
1996,0,365,0,NA,2321500
1997,0,365,0,NA,2321500
1998,0,365,0,NA,2321500
1999,0,366,0,NA,2321500
2000,32,365,0.08767123287671233,45,2321500
2001,32,365,0.08767123287671233,45,2321500
2002,3,365,0.00821917808219178,81,2321500
2003,0,366,0,NA,2321500
2004,5,365,0.0136986301369863,60,2321500
2005,0,365,0,NA,2321500
2006,102,365,0.27945205479452057,132,2321500
2007,102,366,0.2786885245901639,25,2321500
2008,8,365,0.021917808219178082,66,2321500
2009,0,365,0,NA,2321500
2010,0,365,0,NA,2321500
2011,39,366,0.10655737704918032,40,2321500
2012,38,365,0.10410958904109589,18,2321500
2013,0,365,0,NA,2321500
2014,0,365,0,NA,2321500
2015,0,366,0,NA,2321500
2016,0,365,0,NA,2321500
2017,12,365,0.03287671232876712,43,2321500
1980,0,365,0,NA,2326000
1981,0,365,0,NA,2326000
1982,0,365,0,NA,2326000
1983,0,366,0,NA,2326000
1984,0,365,0,NA,2326000
1985,0,365,0,NA,2326000
1986,0,365,0,NA,2326000
1987,0,366,0,NA,2326000
1988,0,365,0,NA,2326000
1989,0,365,0,NA,2326000
1990,0,365,0,NA,2326000
1991,0,366,0,NA,2326000
1992,0,365,0,NA,2326000
1993,0,365,0,NA,2326000
1994,0,365,0,NA,2326000
1995,0,366,0,NA,2326000
1996,0,365,0,NA,2326000
1997,0,365,0,NA,2326000
1998,0,365,0,NA,2326000
1999,0,366,0,NA,2326000
2000,0,365,0,NA,2326000
2001,0,365,0,NA,2326000
2002,0,365,0,NA,2326000
2003,0,366,0,NA,2326000
2004,0,365,0,NA,2326000
2005,0,365,0,NA,2326000
2006,0,365,0,NA,2326000
2007,78,366,0.21311475409836064,221,2326000
2008,0,365,0,NA,2326000
2009,0,365,0,NA,2326000
2010,0,365,0,NA,2326000
2011,0,366,0,NA,2326000
2012,0,365,0,NA,2326000
2013,0,365,0,NA,2326000
2014,0,365,0,NA,2326000
2015,0,366,0,NA,2326000
2016,0,365,0,NA,2326000
2017,0,365,0,NA,2326000
1980,0,365,0,NA,2338660
1981,0,365,0,NA,2338660
1982,0,365,0,NA,2338660
1983,0,366,0,NA,2338660
1984,0,365,0,NA,2338660
1985,0,365,0,NA,2338660
1986,0,365,0,NA,2338660
1987,0,366,0,NA,2338660
1988,0,365,0,NA,2338660
1989,0,365,0,NA,2338660
1990,0,365,0,NA,2338660
1991,0,366,0,NA,2338660
1992,0,365,0,NA,2338660
1993,0,365,0,NA,2338660
1994,0,365,0,NA,2338660
1995,0,366,0,NA,2338660
1996,0,365,0,NA,2338660
1997,0,365,0,NA,2338660
1998,0,365,0,NA,2338660
1999,0,366,0,NA,2338660
2000,0,365,0,NA,2338660
2001,0,365,0,NA,2338660
2002,0,365,0,NA,2338660
2003,0,366,0,NA,2338660
2004,0,365,0,NA,2338660
2005,0,365,0,NA,2338660
2006,0,365,0,NA,2338660
2007,0,366,0,NA,2338660
2008,0,365,0,NA,2338660
2009,0,365,0,NA,2338660
2010,0,365,0,NA,2338660
2011,0,366,0,NA,2338660
2012,0,365,0,NA,2338660
2013,0,365,0,NA,2338660
2014,0,365,0,NA,2338660
2015,0,366,0,NA,2338660
2016,58,365,0.1589041095890411,168,2338660
2017,0,365,0,NA,2338660
1982,0,298,0,NA,2357000
1983,0,366,0,NA,2357000
1984,0,365,0,NA,2357000
1985,0,365,0,NA,2357000
1986,0,365,0,NA,2357000
1987,0,366,0,NA,2357000
1988,0,365,0,NA,2357000
1989,0,365,0,NA,2357000
1990,0,365,0,NA,2357000
1991,0,366,0,NA,2357000
1992,0,365,0,NA,2357000
1993,0,365,0,NA,2357000
1994,0,365,0,NA,2357000
1995,0,366,0,NA,2357000
1996,0,365,0,NA,2357000
1997,0,365,0,NA,2357000
1998,0,365,0,NA,2357000
1999,0,366,0,NA,2357000
2000,35,365,0.0958904109589041,140,2357000
2001,0,365,0,NA,2357000
2002,0,365,0,NA,2357000
2003,0,366,0,NA,2357000
2004,0,365,0,NA,2357000
2005,0,365,0,NA,2357000
2006,0,365,0,NA,2357000
2007,152,366,0.41530054644808745,110,2357000
2008,1,365,0.0027397260273972603,134,2357000
2009,0,365,0,NA,2357000
2010,0,365,0,NA,2357000
2011,149,366,0.40710382513661203,88,2357000
2012,60,365,0.1643835616438356,112,2357000
2013,0,365,0,NA,2357000
2014,0,365,0,NA,2357000
2015,0,366,0,NA,2357000
2016,0,365,0,NA,2357000
2017,0,365,0,NA,2357000
1980,0,365,0,NA,2399200
1981,0,365,0,NA,2399200
1982,0,365,0,NA,2399200
1983,0,366,0,NA,2399200
1984,0,365,0,NA,2399200
1985,0,365,0,NA,2399200
1986,0,365,0,NA,2399200
1987,0,366,0,NA,2399200
1988,0,365,0,NA,2399200
1989,0,365,0,NA,2399200
1990,0,365,0,NA,2399200
1991,0,366,0,NA,2399200
1992,0,365,0,NA,2399200
1993,0,365,0,NA,2399200
1994,0,365,0,NA,2399200
1995,0,366,0,NA,2399200
1996,0,365,0,NA,2399200
1997,0,365,0,NA,2399200
1998,0,365,0,NA,2399200
1999,0,366,0,NA,2399200
2000,0,365,0,NA,2399200
2001,0,365,0,NA,2399200
2002,0,365,0,NA,2399200
2003,0,366,0,NA,2399200
2004,0,365,0,NA,2399200
2005,0,365,0,NA,2399200
2006,0,365,0,NA,2399200
2007,0,366,0,NA,2399200
2008,0,365,0,NA,2399200
2009,0,365,0,NA,2399200
2010,0,365,0,NA,2399200
2011,0,366,0,NA,2399200
2012,0,365,0,NA,2399200
2013,0,365,0,NA,2399200
2014,0,365,0,NA,2399200
2015,0,366,0,NA,2399200
2016,33,365,0.09041095890410959,206,2399200
2017,0,365,0,NA,2399200
1988,0,182,0,NA,2423130
1989,0,365,0,NA,2423130
1990,3,365,0.00821917808219178,161,2423130
1991,0,366,0,NA,2423130
1992,0,365,0,NA,2423130
1993,0,365,0,NA,2423130
1994,0,365,0,NA,2423130
1995,18,366,0.04918032786885246,125,2423130
1996,0,365,0,NA,2423130
1997,0,365,0,NA,2423130
1998,23,365,0.06301369863013699,200,2423130
1999,34,366,0.09289617486338798,141,2423130
2000,49,365,0.13424657534246576,97,2423130
2001,3,365,0.00821917808219178,232,2423130
2002,32,365,0.08767123287671233,128,2423130
2003,3,366,0.00819672131147541,220,2423130
2004,0,365,0,NA,2423130
2005,5,365,0.0136986301369863,213,2423130
2006,34,365,0.09315068493150686,93,2423130
2007,195,366,0.5327868852459017,34,2423130
2008,29,365,0.07945205479452055,169,2423130
2009,0,365,0,NA,2423130
2010,62,365,0.16986301369863013,169,2423130
2011,34,366,0.09289617486338798,65,2423130
2012,0,365,0,NA,2423130
2013,0,365,0,NA,2423130
2014,0,365,0,NA,2423130
2015,0,366,0,NA,2423130
2016,131,365,0.3589041095890411,114,2423130
2017,0,365,0,NA,2423130
1980,0,365,0,NA,2462500
1981,0,365,0,NA,2462500
1982,0,365,0,NA,2462500
1983,3,366,0.00819672131147541,101,2462500
1984,0,365,0,NA,2462500
1985,3,365,0.00821917808219178,189,2462500
1986,0,365,0,NA,2462500
1987,14,366,0.03825136612021858,35,2462500
1988,0,365,0,NA,2462500
1989,4,365,0.010958904109589041,142,2462500
1990,2,365,0.005479452054794521,210,2462500
1991,7,366,0.01912568306010929,70,2462500
1992,7,365,0.019178082191780823,33,2462500
1993,2,365,0.005479452054794521,188,2462500
1994,0,365,0,NA,2462500
1995,0,366,0,NA,2462500
1996,0,365,0,NA,2462500
1997,0,365,0,NA,2462500
1998,2,365,0.005479452054794521,186,2462500
1999,44,366,0.12021857923497267,35,2462500
2000,87,365,0.23835616438356164,36,2462500
2001,34,365,0.09315068493150686,28,2462500
2002,25,365,0.0684931506849315,23,2462500
2003,30,366,0.08196721311475409,134,2462500
2004,30,365,0.0821917808219178,18,2462500
2005,47,365,0.12876712328767123,45,2462500
2006,54,365,0.14794520547945206,52,2462500
2007,136,366,0.37158469945355194,8,2462500
2008,70,365,0.1917808219178082,37,2462500
2009,8,365,0.021917808219178082,89,2462500
2010,51,365,0.13972602739726028,18,2462500
2011,40,366,0.1092896174863388,45,2462500
2012,41,365,0.11232876712328767,14,2462500
2013,54,365,0.14794520547945206,154,2462500
2014,12,182,0.06593406593406594,41,2462500
1980,0,365,0,NA,2462951
1981,8,365,0.021917808219178082,44,2462951
1982,0,365,0,NA,2462951
1983,2,366,0.00546448087431694,101,2462951
1984,1,365,0.0027397260273972603,99,2462951
1985,3,365,0.00821917808219178,189,2462951
1986,0,365,0,NA,2462951
1987,16,366,0.04371584699453552,103,2462951
1988,0,365,0,NA,2462951
1989,1,365,0.0027397260273972603,192,2462951
1990,1,365,0.0027397260273972603,238,2462951
1991,4,366,0.01092896174863388,70,2462951
1992,2,365,0.005479452054794521,82,2462951
1993,1,365,0.0027397260273972603,188,2462951
1994,2,365,0.005479452054794521,101,2462951
1995,0,366,0,NA,2462951
1996,2,365,0.005479452054794521,91,2462951
1997,0,365,0,NA,2462951
1998,14,365,0.038356164383561646,170,2462951
1999,38,366,0.10382513661202186,150,2462951
2000,63,233,0.2703862660944206,47,2462951
2001,18,250,0.072,141,2462951
2002,20,365,0.0547945205479452,23,2462951
2003,33,366,0.09016393442622951,134,2462951
2004,25,365,0.0684931506849315,18,2462951
2005,47,365,0.12876712328767123,48,2462951
2006,52,365,0.14246575342465753,55,2462951
2007,117,366,0.319672131147541,8,2462951
2008,66,365,0.18082191780821918,36,2462951
2009,7,365,0.019178082191780823,89,2462951
2010,49,365,0.13424657534246576,184,2462951
2011,38,366,0.10382513661202186,45,2462951
2012,41,365,0.11232876712328767,21,2462951
2013,42,365,0.11506849315068493,82,2462951
2014,9,182,0.04945054945054945,41,2462951
1980,0,365,0,NA,3052500
1981,0,365,0,NA,3052500
1982,0,365,0,NA,3052500
1983,0,366,0,NA,3052500
1984,0,365,0,NA,3052500
1985,0,365,0,NA,3052500
1986,2,365,0.005479452054794521,109,3052500
1987,12,366,0.03278688524590164,132,3052500
1988,9,365,0.024657534246575342,98,3052500
1989,0,365,0,NA,3052500
1990,0,365,0,NA,3052500
1991,0,366,0,NA,3052500
1992,0,365,0,NA,3052500
1993,11,365,0.030136986301369864,122,3052500
1994,0,365,0,NA,3052500
1995,19,366,0.05191256830601093,151,3052500
1996,0,365,0,NA,3052500
1997,0,365,0,NA,3052500
1998,0,365,0,NA,3052500
1999,0,366,0,NA,3052500
2000,0,365,0,NA,3052500
2001,0,365,0,NA,3052500
2002,0,365,0,NA,3052500
2003,0,366,0,NA,3052500
2004,0,365,0,NA,3052500
2005,2,365,0.005479452054794521,177,3052500
2006,0,365,0,NA,3052500
2007,3,366,0.00819672131147541,188,3052500
2008,27,365,0.07397260273972603,158,3052500
2009,0,365,0,NA,3052500
2010,0,365,0,NA,3052500
2011,0,366,0,NA,3052500
2012,0,365,0,NA,3052500
2013,0,365,0,NA,3052500
2014,0,365,0,NA,3052500
2015,0,366,0,NA,3052500
2016,0,365,0,NA,3052500
2017,0,365,0,NA,3052500
1980,0,365,0,NA,3159540
1981,0,365,0,NA,3159540
1982,0,365,0,NA,3159540
1983,0,366,0,NA,3159540
1984,0,364,0,NA,3159540
1985,0,365,0,NA,3159540
1986,0,365,0,NA,3159540
1987,0,366,0,NA,3159540
1988,0,365,0,NA,3159540
1989,0,365,0,NA,3159540
1990,0,365,0,NA,3159540
1991,0,366,0,NA,3159540
1992,0,365,0,NA,3159540
1993,0,365,0,NA,3159540
1994,0,365,0,NA,3159540
1995,0,366,0,NA,3159540
1996,0,365,0,NA,3159540
1997,0,365,0,NA,3159540
1998,0,365,0,NA,3159540
1999,0,366,0,NA,3159540
2000,0,365,0,NA,3159540
2001,0,365,0,NA,3159540
2002,0,365,0,NA,3159540
2003,0,366,0,NA,3159540
2004,0,365,0,NA,3159540
2005,0,365,0,NA,3159540
2006,0,365,0,NA,3159540
2007,26,366,0.07103825136612021,159,3159540
2008,0,365,0,NA,3159540
2009,0,365,0,NA,3159540
2010,0,365,0,NA,3159540
2011,0,366,0,NA,3159540
2012,0,365,0,NA,3159540
2013,0,365,0,NA,3159540
2014,0,365,0,NA,3159540
2015,0,366,0,NA,3159540
2016,0,365,0,NA,3159540
2017,0,365,0,NA,3159540
1980,0,365,0,NA,3206600
1981,0,365,0,NA,3206600
1982,0,365,0,NA,3206600
1983,2,366,0.00546448087431694,193,3206600
1984,0,365,0,NA,3206600
1985,0,365,0,NA,3206600
1986,0,365,0,NA,3206600
1987,1,366,0.00273224043715847,143,3206600
1988,9,365,0.024657534246575342,95,3206600
1989,0,365,0,NA,3206600
1990,0,365,0,NA,3206600
1991,0,366,0,NA,3206600
1992,0,365,0,NA,3206600
1993,0,365,0,NA,3206600
1994,0,365,0,NA,3206600
1995,0,366,0,NA,3206600
1996,0,365,0,NA,3206600
1997,0,365,0,NA,3206600
1998,5,365,0.0136986301369863,166,3206600
1999,0,366,0,NA,3206600
2000,0,293,0,NA,3206600
2001,0,182,0,NA,3206600
2002,0,365,0,NA,3206600
2003,0,366,0,NA,3206600
2004,0,365,0,NA,3206600
2005,0,365,0,NA,3206600
2006,0,365,0,NA,3206600
2007,0,366,0,NA,3206600
2008,0,365,0,NA,3206600
2009,0,365,0,NA,3206600
2010,0,365,0,NA,3206600
2011,0,366,0,NA,3206600
2012,0,333,0,NA,3206600
2013,0,229,0,NA,3206600
2014,0,365,0,NA,3206600
2015,0,366,0,NA,3206600
2016,0,365,0,NA,3206600
2017,0,365,0,NA,3206600
1980,0,365,0,NA,3217000
1981,0,365,0,NA,3217000
1982,0,365,0,NA,3217000
1983,1,366,0.00273224043715847,173,3217000
1984,0,365,0,NA,3217000
1985,0,365,0,NA,3217000
1986,0,365,0,NA,3217000
1987,0,366,0,NA,3217000
1988,0,365,0,NA,3217000
1989,0,365,0,NA,3217000
1990,0,365,0,NA,3217000
1991,0,366,0,NA,3217000
1992,0,365,0,NA,3217000
1993,0,365,0,NA,3217000
1994,0,365,0,NA,3217000
1995,0,366,0,NA,3217000
1996,0,365,0,NA,3217000
1997,0,365,0,NA,3217000
1998,0,365,0,NA,3217000
1999,0,366,0,NA,3217000
2000,0,365,0,NA,3217000
2001,0,365,0,NA,3217000
2002,0,365,0,NA,3217000
2003,0,366,0,NA,3217000
2004,0,365,0,NA,3217000
2005,0,365,0,NA,3217000
2006,0,365,0,NA,3217000
2007,0,366,0,NA,3217000
2008,8,365,0.021917808219178082,144,3217000
2009,0,365,0,NA,3217000
2010,0,365,0,NA,3217000
2011,0,366,0,NA,3217000
2012,0,365,0,NA,3217000
2013,0,365,0,NA,3217000
2014,0,365,0,NA,3217000
2015,0,366,0,NA,3217000
2016,0,365,0,NA,3217000
2017,0,365,0,NA,3217000
1988,0,182,0,NA,3228300
1989,0,365,0,NA,3228300
1990,0,365,0,NA,3228300
1991,127,366,0.3469945355191257,109,3228300
1992,0,365,0,NA,3228300
1993,7,365,0.019178082191780823,191,3228300
1994,30,365,0.0821917808219178,168,3228300
1995,5,366,0.01366120218579235,161,3228300
1996,18,365,0.049315068493150684,151,3228300
1997,0,365,0,NA,3228300
1998,29,365,0.07945205479452055,162,3228300
1999,81,366,0.22131147540983606,73,3228300
2000,9,365,0.024657534246575342,101,3228300
2001,41,365,0.11232876712328767,112,3228300
2002,65,365,0.1780821917808219,115,3228300
2003,0,366,0,NA,3228300
2004,0,365,0,NA,3228300
2005,12,365,0.03287671232876712,125,3228300
2006,0,365,0,NA,3228300
2007,18,366,0.04918032786885246,107,3228300
2008,17,365,0.04657534246575343,143,3228300
2009,0,365,0,NA,3228300
2010,19,365,0.052054794520547946,156,3228300
2011,0,366,0,NA,3228300
2012,9,365,0.024657534246575342,125,3228300
2013,0,365,0,NA,3228300
2014,0,365,0,NA,3228300
2015,0,366,0,NA,3228300
2016,0,365,0,NA,3228300
2017,0,365,0,NA,3228300
1980,8,365,0.021917808219178082,197,3237280
1981,7,365,0.019178082191780823,149,3237280
1982,25,365,0.0684931506849315,190,3237280
1983,51,366,0.13934426229508196,131,3237280
1984,28,365,0.07671232876712329,83,3237280
1985,21,365,0.057534246575342465,168,3237280
1986,14,365,0.038356164383561646,113,3237280
1987,60,366,0.16393442622950818,122,3237280
1988,107,365,0.29315068493150687,71,3237280
1989,0,365,0,NA,3237280
1990,0,365,0,NA,3237280
1991,63,366,0.1721311475409836,87,3237280
1992,0,365,0,NA,3237280
1993,67,365,0.18356164383561643,118,3237280
1994,17,365,0.04657534246575343,150,3237280
1995,12,366,0.03278688524590164,159,3237280
1996,40,365,0.1095890410958904,94,3237280
1997,57,365,0.15616438356164383,123,3237280
1998,19,365,0.052054794520547946,234,3237280
1999,145,366,0.39617486338797814,101,3237280
2000,33,365,0.09041095890410959,128,3237280
2001,72,365,0.19726027397260273,43,3237280
2002,84,365,0.23013698630136986,97,3237280
2003,0,366,0,NA,3237280
2004,0,365,0,NA,3237280
2005,37,365,0.10136986301369863,130,3237280
2006,11,365,0.030136986301369864,143,3237280
2007,92,366,0.25136612021857924,75,3237280
2008,84,365,0.23013698630136986,140,3237280
2009,0,365,0,NA,3237280
2010,73,365,0.2,146,3237280
2011,1,366,0.00273224043715847,157,3237280
2012,82,365,0.22465753424657534,159,3237280
2013,0,365,0,NA,3237280
2014,0,365,0,NA,3237280
2015,20,366,0.0546448087431694,192,3237280
2016,0,365,0,NA,3237280
2017,1,365,0.0027397260273972603,190,3237280
1980,0,365,0,NA,3238500
1981,0,365,0,NA,3238500
1982,5,365,0.0136986301369863,191,3238500
1983,42,366,0.11475409836065574,126,3238500
1984,8,365,0.021917808219178082,161,3238500
1985,50,365,0.136986301369863,134,3238500
1986,17,365,0.04657534246575343,123,3238500
1987,87,366,0.23770491803278687,114,3238500
1988,73,365,0.2,70,3238500
1989,0,365,0,NA,3238500
1990,0,365,0,NA,3238500
1991,2,366,0.00546448087431694,195,3238500
1992,0,365,0,NA,3238500
1993,10,365,0.0273972602739726,127,3238500
1994,1,365,0.0027397260273972603,176,3238500
1995,0,366,0,NA,3238500
1996,13,365,0.03561643835616438,148,3238500
1997,40,365,0.1095890410958904,160,3238500
1998,14,365,0.038356164383561646,146,3238500
1999,165,366,0.45081967213114754,62,3238500
2000,6,365,0.01643835616438356,76,3238500
2001,10,365,0.0273972602739726,91,3238500
2002,53,365,0.14520547945205478,107,3238500
2003,0,366,0,NA,3238500
2004,0,365,0,NA,3238500
2005,0,365,0,NA,3238500
2006,0,365,0,NA,3238500
2007,1,366,0.00273224043715847,143,3238500
2008,0,365,0,NA,3238500
2009,0,365,0,NA,3238500
2010,0,365,0,NA,3238500
2011,0,291,0,NA,3238500
1980,0,365,0,NA,3274650
1981,0,365,0,NA,3274650
1982,0,365,0,NA,3274650
1983,0,366,0,NA,3274650
1984,0,365,0,NA,3274650
1985,0,365,0,NA,3274650
1986,0,365,0,NA,3274650
1987,0,366,0,NA,3274650
1988,0,365,0,NA,3274650
1989,0,365,0,NA,3274650
1990,0,365,0,NA,3274650
1991,0,366,0,NA,3274650
1992,0,365,0,NA,3274650
1993,0,365,0,NA,3274650
1994,0,365,0,NA,3274650
1995,0,366,0,NA,3274650
1996,0,365,0,NA,3274650
1997,0,365,0,NA,3274650
1998,0,365,0,NA,3274650
1999,35,366,0.09562841530054644,231,3274650
2000,0,365,0,NA,3274650
2001,0,365,0,NA,3274650
2002,0,365,0,NA,3274650
2003,0,366,0,NA,3274650
2004,0,365,0,NA,3274650
2005,0,365,0,NA,3274650
2006,0,365,0,NA,3274650
2007,0,366,0,NA,3274650
2008,0,365,0,NA,3274650
2009,0,365,0,NA,3274650
2010,0,365,0,NA,3274650
2011,0,366,0,NA,3274650
2012,0,365,0,NA,3274650
2013,0,365,0,NA,3274650
2014,0,365,0,NA,3274650
2015,0,366,0,NA,3274650
2016,0,365,0,NA,3274650
2017,0,365,0,NA,3274650
1980,0,365,0,NA,3281500
1981,0,365,0,NA,3281500
1982,0,365,0,NA,3281500
1983,0,366,0,NA,3281500
1984,0,365,0,NA,3281500
1985,0,365,0,NA,3281500
1986,0,365,0,NA,3281500
1987,0,366,0,NA,3281500
1988,0,365,0,NA,3281500
1989,0,365,0,NA,3281500
1990,0,365,0,NA,3281500
1991,0,366,0,NA,3281500
1992,0,365,0,NA,3281500
1993,0,365,0,NA,3281500
1994,0,365,0,NA,3281500
1995,0,366,0,NA,3281500
1996,0,365,0,NA,3281500
1997,0,365,0,NA,3281500
1998,0,365,0,NA,3281500
1999,0,366,0,NA,3281500
2000,0,365,0,NA,3281500
2001,0,365,0,NA,3281500
2002,0,365,0,NA,3281500
2003,0,366,0,NA,3281500
2004,0,365,0,NA,3281500
2005,0,365,0,NA,3281500
2006,0,365,0,NA,3281500
2007,0,366,0,NA,3281500
2008,20,365,0.0547945205479452,180,3281500
2009,0,365,0,NA,3281500
2010,0,365,0,NA,3281500
2011,0,366,0,NA,3281500
2012,0,365,0,NA,3281500
2013,0,365,0,NA,3281500
2014,0,365,0,NA,3281500
2015,0,366,0,NA,3281500
2016,0,356,0,NA,3281500
2017,0,365,0,NA,3281500
1980,0,365,0,NA,3282500
1981,0,365,0,NA,3282500
1982,0,365,0,NA,3282500
1983,0,366,0,NA,3282500
1984,8,182,0.04395604395604396,175,3282500
1985,0,183,0,NA,3282500
1986,0,365,0,NA,3282500
1987,0,366,0,NA,3282500
1988,7,365,0.019178082191780823,135,3282500
1989,0,365,0,NA,3282500
1990,0,365,0,NA,3282500
1991,0,366,0,NA,3282500
1992,0,365,0,NA,3282500
1993,0,365,0,NA,3282500
1994,0,365,0,NA,3282500
1995,0,366,0,NA,3282500
1996,0,365,0,NA,3282500
1997,0,365,0,NA,3282500
1998,0,365,0,NA,3282500
1999,41,366,0.11202185792349727,108,3282500
2000,0,365,0,NA,3282500
2001,0,365,0,NA,3282500
2002,23,365,0.06301369863013699,157,3282500
2003,0,71,0,NA,3282500
2004,0,183,0,NA,3282500
2005,11,183,0.060109289617486336,173,3282500
2007,28,184,0.15217391304347827,183,3282500
2008,111,365,0.3041095890410959,137,3282500
2009,0,365,0,NA,3282500
2010,28,365,0.07671232876712329,155,3282500
2011,0,366,0,NA,3282500
2012,0,365,0,NA,3282500
2013,0,365,0,NA,3282500
2014,0,108,0,NA,3282500
2016,0,349,0,NA,3282500
2017,0,365,0,NA,3282500
1980,0,365,0,NA,3285000
1981,0,365,0,NA,3285000
1982,0,365,0,NA,3285000
1983,0,366,0,NA,3285000
1984,0,365,0,NA,3285000
1985,0,365,0,NA,3285000
1986,13,365,0.03561643835616438,128,3285000
1987,2,366,0.00546448087431694,180,3285000
1988,5,365,0.0136986301369863,97,3285000
1989,0,365,0,NA,3285000
1990,0,365,0,NA,3285000
1991,0,366,0,NA,3285000
1992,0,365,0,NA,3285000
1993,0,365,0,NA,3285000
1994,0,365,0,NA,3285000
1995,0,366,0,NA,3285000
1996,0,365,0,NA,3285000
1997,0,365,0,NA,3285000
1998,0,365,0,NA,3285000
1999,0,366,0,NA,3285000
2000,0,365,0,NA,3285000
2001,0,365,0,NA,3285000
2002,0,365,0,NA,3285000
2003,0,366,0,NA,3285000
2004,0,365,0,NA,3285000
2005,0,365,0,NA,3285000
2006,0,365,0,NA,3285000
2007,0,366,0,NA,3285000
